"","times_snp_appears"
"303753.1",4
"303956.1",21
"305724.1",1
"309021.1",4
"309022.1",1
"309073.1",4
"309138.1",4
"309185.1",4
"309418.1",1
"310604.1",2
"310658.1",1
"310718.1",2
"311070.1",2
"311981.1",8
"312038.1",1
"312047.1",6
"312131.1",0
"312533.1",8
"312746.1",0
"312917.1",4
"314466.1",1
"314583.1",7
"314832.1",1
"315024.1",7
"315330.1",7
"315667.1",3
"315717.1",1
"315823.1",1
"315890.1",1
"316108.1",4
"316995.1",1
"317067.1",5
"317172.1",3
"317735.1",5
"317990.1",5
"318104.1",2
"318152.1",3
"318164.1",0
"318443.1",3
"318661.1",3
"318793.1",3
"318961.1",3
"319072.1",6
"319117.1",1
"319402.1",1
"319475.1",1
"319801.1",3
"322157.1",6
"323447.1",1
"323564.1",2
"324538.1",4
"325112.1",6
"325366.1",6
"325953.1",1
"326003.1",1
"326075.1",6
"326270.1",6
"328660.1",1
"331771.1",2
"332300.1",2
"332779.1",2
"333071.1",4
"334209.1",1
"334719.1",3
"335160.1",3
"336512.1",1
"338183.1",1
"338197.1",1
"338797.1",1
"339555.1",3
"339713.1",3
"339787.1",2
"341028.1",2
"341577.1",1
"342114.1",2
"342838.1",15
"343473.1",2
"344678.1",1
"344777.1",1
"346576.1",2
"347692.1",1
"348258.1",1
"348486.1",1
"348983.1",0
"349136.1",3
"349510.1",3
"350519.1",1
"350552.1",1
"352217.1",2
"352416.1",1
"352802.1",1
"352869.1",1
"352891.1",1
"352909.1",2
"352912.1",1
"352912.2",0
"353343.1",1
"353463.1",1
"354306.1",5
"354721.1",2
"354727.1",1
"355416.1",3
"355671.1",1
"355836.1",1
"355930.1",4
"355953.1",4
"356170.1",2
"356199.1",1
"357740.1",2
"357773.1",1
"357790.1",1
"357851.1",1
"358331.1",2
"358857.1",2
"359736.1",1
"360619.1",1
"360997.1",6
"361158.1",1
"362690.1",2
"362843.1",1
"362889.1",1
"363675.1",2
"364098.1",1
"365072.1",1
"365076.1",1
"365152.1",5
"365310.1",2
"365850.1",0
"365896.1",1
"366238.1",3
"366391.1",2
"366655.1",1
"366885.1",2
"367191.1",2
"367505.1",1
"368012.1",0
"368322.1",5
"369286.1",2
"372644.1",0
"372700.1",2
"373296.1",3
"374583.1",1
"374589.1",1
"374857.1",2
"375225.1",3
"375327.1",2
"376161.1",3
"376901.1",2
"377100.1",2
"383370.1",2
"384282.1",1
"385196.1",1
"385484.1",1
"385658.1",1
"386393.1",1
"387659.1",5
"387895.1",1
"388247.1",2
"388883.1",2
"389160.1",1
"389160.2",2
"389358.1",3
"390651.1",1
"391597.1",1
"392959.1",1
"393527.1",1
"393857.1",1
"396349.1",1
"399265.1",1
"400133.1",5
"400424.1",1
"400649.1",2
"401162.1",2
"401378.1",1
"401423.1",3
"401432.1",1
"401768.1",1
"402220.1",1
"403913.1",7
"403921.1",11
"405157.1",1
"405307.1",1
"405400.1",1
"405409.1",2
"405493.1",1
"405580.1",1
"405955.1",1
"406678.1",1
"407331.1",1
"407407.1",16
"407487.1",1
"407882.1",7
"408028.1",3
"408237.1",1
"408240.1",1
"408306.1",1
"408459.1",1
"408537.1",1
"408546.1",1
"408662.1",1
"408857.1",1
"408929.1",4
"409049.1",1
"409049.2",4
"409108.1",6
"409115.1",6
"409210.1",9
"409274.1",2
"409274.2",1
"409294.1",2
"409374.1",1
"409382.1",7
"409400.1",2
"409448.1",5
"409458.1",4
"409479.1",1
"409523.1",5
"409685.1",2
"409700.1",2
"409717.1",1
"409906.1",1
"409913.1",2
"409914.1",1
"409955.1",1
"410009.1",1
"410100.1",1
"410116.1",2
"410225.1",1
"410258.1",1
"410259.1",1
"410315.1",3
"410721.1",2
"410858.1",1
"410968.1",1
"410978.1",1
"410978.2",2
"411030.1",1
"411037.1",1
"411092.1",1
"411128.1",2
"411281.1",13
"411685.1",1
"413550.1",1
"414138.1",1
"414498.1",1
"416046.1",1
"416351.1",1
"416700.1",5
"418038.1",2
"418905.1",1
"420720.1",1
"422254.1",3
"424476.1",3
"424715.1",0
"427050.1",1
"427156.1",3
"427946.1",3
"428212.1",2
"428751.1",3
"428752.1",1
"428777.1",1
"428869.1",1
"428911.1",15
"428946.1",1
"428962.1",4
"429046.1",2
"429100.1",2
"429112.1",1
"429148.1",1
"429231.1",1
"429232.1",1
"429256.1",1
"429271.1",5
"429274.1",2
"429337.1",1
"429415.1",1
"429418.1",9
"429442.1",8
"429466.1",3
"429478.1",1
"429484.1",5
"429519.1",3
"429523.1",5
"429661.1",11
"429664.1",2
"429733.1",7
"429772.1",1
"429805.1",8
"429808.1",2
"429808.2",1
"429824.1",1
"429922.1",1
"430042.1",5
"430086.1",8
"430112.1",1
"430182.1",1
"430188.1",2
"430209.1",1
"430221.1",1
"430224.1",1
"430245.1",1
"430263.1",1
"430284.1",1
"430734.1",3
"430788.1",8
"430821.1",8
"431565.1",1
"440087.1",1
"440114.1",2
"440114.2",1
"440126.1",1
"440207.1",4
"440258.1",3
"440282.1",3
"440695.1",2
"440755.1",1
"440788.1",4
"440788.2",2
"440821.1",1
"440836.1",2
"440860.1",1
"440872.1",1
"440899.1",1
"440950.1",1
"440984.1",1
"441001.1",1
"441004.1",2
"441019.1",1
"441025.1",3
"441091.1",1
"441100.1",1
"441109.1",1
"441127.1",1
"441148.1",2
"441154.1",1
"441157.1",1
"441165.1",1
"441197.1",1
"441226.1",1
"441262.1",2
"441355.1",3
"441373.1",1
"441409.1",3
"441477.1",1
"441649.1",4
"441796.1",1
"441826.1",2
"441838.1",1
"441856.1",3
"442000.1",1
"442075.1",2
"442219.1",2
"442246.1",6
"442381.1",1
"442459.1",1
"442686.1",2
"442712.1",12
"442720.1",1
"442743.1",1
"442762.1",4
"442794.1",3
"442794.2",3
"443001.1",4
"443088.1",1
"443124.1",2
"443334.1",6
"443343.1",2
"443403.1",4
"443406.1",5
"443436.1",3
"443436.2",1
"443529.1",1
"443535.1",14
"443568.1",1
"443655.1",21
"443667.1",2
"443670.1",2
"443733.1",11
"443766.1",4
"443768.1",3
"443775.1",1
"443778.1",1
"443778.2",2
"443781.1",1
"443796.1",1
"443799.1",1
"443811.1",3
"444246.1",1
"444267.1",9
"444282.1",1
"444561.1",1
"444944.1",3
"444950.1",3
"444956.1",3
"445016.1",1
"445124.1",1
"445238.1",3
"445241.1",3
"445268.1",2
"445322.1",2
"445628.1",1
"445649.1",1
"445658.1",3
"445661.1",3
"445685.1",1
"445691.1",4
"445721.1",1
"445736.1",1
"445739.1",2
"445805.1",4
"445883.1",15
"445919.1",2
"446174.1",4
"446174.2",1
"446285.1",3
"446291.1",2
"446303.1",5
"446303.2",2
"446339.1",1
"446384.1",1
"446384.2",1
"446405.1",1
"446405.2",3
"446411.1",1
"446540.1",1
"446543.1",13
"446801.1",4
"446945.1",2
"446948.1",6
"446984.1",2
"447044.1",3
"447695.1",3
"448001.1",8
"448004.1",1
"448007.1",1
"448022.1",1
"448025.1",2
"448064.1",2
"448103.1",1
"448570.1",2
"448612.1",1
"448863.1",1
"449312.1",1
"449491.1",1
"449545.1",1
"449675.1",1
"449687.1",1
"449696.1",5
"449717.1",5
"449731.1",5
"449732.1",2
"449735.1",5
"449783.1",5
"449786.1",1
"449807.1",5
"449807.2",1
"449810.1",5
"449855.1",3
"449855.2",1
"449864.1",5
"449933.1",2
"450014.1",5
"450020.1",1
"450041.1",1
"450050.1",1
"450074.1",1
"450191.1",5
"450206.1",5
"450209.1",5
"450266.1",1
"450275.1",5
"450284.1",5
"450344.1",1
"450356.1",1
"450380.1",1
"450383.1",1
"450389.1",1
"450391.1",1
"450392.1",5
"450392.2",1
"450398.1",1
"450400.1",1
"450413.1",1
"450413.2",1
"450416.1",6
"450422.1",1
"450428.1",1
"450431.1",3
"450503.1",5
"450515.1",1
"450649.1",1
"450714.1",1
"450717.1",5
"450733.1",1
"450734.1",1
"451293.1",1
"451293.2",2
"451323.1",1
"451440.1",1
"451521.1",2
"451605.1",2
"451641.1",6
"451644.1",2
"451668.1",3
"451758.1",2
"451774.1",2
"451785.1",3
"451785.2",2
"451794.1",1
"451797.1",1
"451830.1",2
"451851.1",1
"451878.1",4
"451878.2",1
"451980.1",2
"452049.1",1
"452076.1",1
"452079.1",1
"452079.2",1
"452133.1",1
"452146.1",1
"452166.1",1
"452187.1",1
"452259.1",1
"452391.1",1
"452406.1",1
"452408.1",1
"452427.1",1
"452677.1",1
"452704.1",1
"452713.1",4
"452752.1",1
"452773.1",4
"452782.1",3
"452797.1",1
"452800.1",1
"452809.1",1
"452896.1",1
"452959.1",5
"452997.1",1
"453063.1",4
"453192.1",4
"453270.1",1
"453315.1",1
"453436.1",1
"453476.1",2
"453479.1",2
"453549.1",1
"453698.1",4
"453731.1",1
"453758.1",1
"453788.1",1
"453797.1",1
"453806.1",2
"453863.1",1
"453874.1",1
"453887.1",2
"453893.1",2
"453917.1",1
"453926.1",1
"453932.1",2
"453932.2",1
"453952.1",1
"453956.1",1
"453974.1",1
"454259.1",9
"454343.1",1
"454448.1",1
"454454.1",1
"454496.1",3
"454541.1",1
"454544.1",7
"454562.1",2
"454574.1",1
"454589.1",1
"454661.1",3
"454691.1",5
"454700.1",1
"454745.1",7
"454793.1",6
"454814.1",1
"454835.1",5
"454931.1",6
"455084.1",3
"455102.1",1
"455141.1",1
"455147.1",1
"455189.1",1
"455207.1",10
"455243.1",4
"455453.1",3
"455591.1",1
"455636.1",1
"455654.1",5
"455654.2",1
"455667.1",4
"455668.1",3
"455714.1",3
"455726.1",1
"455738.1",3
"455747.1",1
"455792.1",1
"456596.1",9
"456655.1",2
"456658.1",2
"456689.1",2
"456692.1",1
"456710.1",2
"456713.1",4
"456747.1",1
"456754.1",2
"456779.1",2
"456801.1",4
"456937.1",16
"457913.1",2
"458272.1",2
"458758.1",2
"459186.1",1
"460444.1",6
"461232.1",1
"461643.1",3
"461803.1",1
"461935.1",1
"462096.1",0
"462357.1",1
"462715.1",1
"463792.1",4
"464194.1",0
"465223.1",2
"466794.1",1
"475717.1",1
"476605.1",1
"478588.1",1
"479796.1",2
"480024.1",3
"480270.1",1
"483260.1",2
"483602.1",1
"483632.1",2
"484670.1",1
"484751.1",3
"484944.1",3
"484947.1",3
"485697.1",1
"485910.1",2
"485916.1",3
"485979.1",3
"486048.1",2
"489129.1",5
"489276.1",1
"493943.1",1
"493960.1",1
"494116.1",2
"494158.1",1
"494221.1",2
"494242.1",2
"498260.1",1
"503003.1",2
"503018.1",2
"503060.1",1
"504053.1",2
"504596.1",1
"504629.1",2
"504647.1",3
"519901.1",1
"520070.1",1
"520147.1",1
"520204.1",2
"520226.1",1
"521858.1",0
"524899.1",1
"525007.1",7
"525571.1",1
"525667.1",2
"525807.1",3
"525882.1",1
"526285.1",1
"527668.1",4
"527811.1",2
"527883.1",2
"528904.1",1
"529489.1",1
"530431.1",2
"530816.1",1
"531603.1",3
"532533.1",1
"533306.1",1
"533531.1",1
"535563.1",3
"535656.1",1
"535683.1",1
"535686.1",1
"535797.1",1
"535843.1",2
"536394.1",3
"536604.1",1
"536857.1",9
"538266.1",1
"538420.1",2
"539337.1",3
"539544.1",0
"540065.1",3
"540194.1",1
"541310.1",1
"541370.1",3
"541511.1",3
"541803.1",1
"543090.1",2
"543366.1",2
"543660.1",1
"545736.1",1
"546163.1",2
"548148.1",4
"548358.1",2
"548938.1",3
"549378.1",0
"549454.1",5
"549510.1",5
"549525.1",1
"550070.1",2
"550369.1",1
"550532.1",0
"551037.1",1
"551667.1",1
"557781.1",1
"558000.1",6
"558151.1",6
"559927.1",3
"560374.1",1
"560837.1",5
"561266.1",1
"561304.1",1
"561380.1",1
"561868.1",1
"561974.1",1
"562376.1",4
"563691.1",1
"565006.1",1
"565127.1",1
"565728.1",1
"565729.1",1
"565948.1",1
"567425.1",1
"568070.1",3
"568279.1",3
"568712.1",0
"569079.1",3
"569256.1",3
"570283.1",3
"570471.1",1
"570545.1",1
"570642.1",2
"570694.1",3
"570747.1",1
"571101.1",1
"571249.1",1
"571278.1",1
"571284.1",5
"572592.1",1
"572745.1",4
"573394.1",1
"574562.1",4
"575210.1",3
"575264.1",3
"575735.1",1
"576646.1",2
"577175.1",8
"578121.1",1
"579840.1",3
"580511.1",1
"581294.1",1
"581335.1",3
"581422.1",2
"581729.1",3
"581861.1",1
"582375.1",1
"583752.1",4
"583836.1",1
"583836.2",5
"584148.1",1
"584160.1",1
"584292.1",3
"584370.1",1
"584838.1",8
"586294.1",1
"586297.1",1
"587134.1",1
"588807.1",1
"588813.1",1
"592668.1",3
"592668.2",3
"592713.1",3
"592716.1",3
"592725.1",3
"593516.1",1
"593714.1",1
"600146.1",1
"606065.1",1
"606242.1",2
"606272.1",1
"606398.1",1
"606443.1",1
"606624.1",3
"606624.2",1
"606641.1",1
"606648.1",1
"606658.1",1
"607073.1",2
"607737.1",2
"608739.1",8
"608937.1",3
"612481.1",2
"613056.1",2
"614298.1",2
"616005.1",1
"616236.1",1
"617378.1",1
"617460.1",2
"617887.1",1
"618355.1",2
"620416.1",2
"622747.1",1
"622993.1",1
"623288.1",2
"623332.1",1
"624228.1",2
"624262.1",4
"624422.1",1
"624427.1",1
"624756.1",1
"624882.1",1
"625341.1",1
"625359.1",1
"625523.1",1
"625623.1",1
"625629.1",1
"627027.1",1
"627602.1",1
"628677.1",2
"628745.1",2
"628825.1",1
"630412.1",1
"630823.1",1
"631667.1",1
"631672.1",2
"631820.1",0
"631829.1",1
"632294.1",1
"634150.1",1
"634567.1",2
"634762.1",1
"635254.1",2
"637319.1",1
"637319.2",6
"638028.1",1
"639558.1",1
"640750.1",1
"640798.1",1
"641764.1",2
"642491.1",1
"643818.1",7
"644320.1",1
"644404.1",1
"645429.1",1
"645514.1",1
"645694.1",0
"647363.1",2
"648762.1",1
"649203.1",2
"649203.2",1
"650891.1",1
"650943.1",2
"650974.1",1
"651230.1",0
"651267.1",1
"651542.1",1
"651702.1",1
"654046.1",7
"655317.1",1
"656455.1",1
"656467.1",1
"656658.1",2
"656662.1",2
"657523.1",1
"659297.1",2
"659381.1",1
"662856.1",1
"663405.1",2
"664290.1",2
"664642.1",1
"664819.1",1
"666675.1",1
"666964.1",1
"667011.1",7
"669262.1",1
"669915.1",1
"669915.2",6
"669992.1",2
"670011.1",1
"670125.1",1
"670331.1",1
"671715.1",2
"672030.1",1
"673160.1",1
"673902.1",1
"674646.1",2
"674663.1",0
"674675.1",2
"676344.1",1
"677482.1",1
"678067.1",1
"678170.1",1
"678469.1",2
"678517.1",4
"678704.1",1
"678984.1",1
"679161.1",2
"679255.1",1
"679692.1",1
"682401.1",1
"685719.1",3
"685820.1",1
"685886.1",0
"686091.1",1
"686921.1",1
"687225.1",1
"687413.1",1
"687436.1",1
"687692.1",1
"689052.1",1
"690392.1",3
"690699.1",1
"690842.1",1
"691025.1",1
"691215.1",2
"691737.1",6
"691975.1",1
"692151.1",1
"692372.1",3
"692390.1",3
"692813.1",7
"692838.1",1
"692841.1",1
"693120.1",1
"693497.1",2
"693746.1",2
"694115.1",0
"694607.1",0
"695029.1",1
"695155.1",2
"695705.1",1
"695840.1",1
"695939.1",1
"695981.1",1
"696035.1",1
"696317.1",4
"696764.1",1
"696959.1",1
"697091.1",1
"697864.1",6
"698235.1",1
"698307.1",1
"698818.1",1
"699914.1",8
"699971.1",7
"700021.1",1
"700500.1",3
"701644.1",2
"701840.1",2
"702030.1",1
"702173.1",1
"703286.1",1
"703833.1",3
"704346.1",1
"704439.1",1
"704521.1",1
"704678.1",1
"704714.1",1
"704718.1",1
"704876.1",1
"705212.1",1
"705586.1",0
"705759.1",1
"705937.1",1
"705938.1",1
"705939.1",1
"705978.1",1
"706449.1",1
"706449.2",2
"706473.1",2
"706506.1",1
"706650.1",2
"706773.1",5
"706776.1",1
"706806.1",4
"707664.1",1
"707756.1",1
"707970.1",1
"708024.1",1
"708066.1",1
"708229.1",1
"708713.1",1
"708809.1",4
"708833.1",4
"709040.1",4
"709056.1",4
"709115.1",1
"709124.1",3
"709468.1",1
"709768.1",2
"709781.1",4
"709820.1",1
"709833.1",1
"709850.1",0
"709868.1",3
"709984.1",2
"709998.1",1
"710195.1",2
"710196.1",2
"710241.1",1
"710291.1",3
"710336.1",3
"710503.1",1
"710507.1",1
"710522.1",4
"710527.1",3
"710804.1",1
"710811.1",3
"710861.1",1
"710924.1",1
"711050.1",4
"711070.1",1
"711122.1",1
"711173.1",3
"711356.1",1
"711719.1",0
"711811.1",1
"712192.1",1
"712220.1",2
"712631.1",1
"712823.1",1
"713662.1",2
"714326.1",1
"716728.1",8
"716777.1",1
"716868.1",1
"716952.1",2
"717196.1",1
"717470.1",0
"717575.1",1
"718199.1",1
"719216.1",1
"720289.1",2
"720460.1",2
"720482.1",5
"720482.2",1
"720484.1",9
"720499.1",1
"720503.1",4
"720684.1",1
"721324.1",1
"721952.1",1
"721982.1",10
"722007.1",8
"722021.1",1
"722199.1",1
"722212.1",2
"722228.1",4
"722240.1",5
"722253.1",1
"722684.1",1
"722777.1",0
"722793.1",1
"722891.1",1
"723336.1",1
"724066.1",2
"724109.1",2
"724114.1",0
"724162.1",1
"724815.1",2
"724970.1",1
"725450.1",1
"725721.1",2
"725944.1",1
"726740.1",1
"726827.1",1
"726828.1",1
"727158.1",1
"727277.1",4
"727307.1",2
"727568.1",1
"727733.1",1
"729421.1",1
"729717.1",1
"729842.1",3
"730216.1",1
"730267.1",1
"730498.1",4
"731120.1",3
"731325.1",1
"731826.1",1
"731877.1",1
"731877.2",1
"731933.1",0
"732636.1",1
"732879.1",2
"733131.1",1
"733202.1",1
"733229.1",1
"733389.1",3
"735402.1",1
"738853.1",2
"740302.1",5
"741716.1",1
"741760.1",6
"741858.1",1
"741871.1",8
"743009.1",1
"743010.1",2
"744215.1",3
"744678.1",2
"744691.1",1
"745239.1",1
"745687.1",16
"746274.1",1
"746507.1",1
"746551.1",1
"747913.1",1
"749932.1",4
"750219.1",6
"751083.1",1
"752346.1",1
"752452.1",1
"753565.1",1
"753640.1",1
"754350.1",1
"754669.1",1
"754669.2",1
"754928.1",1
"755539.1",1
"755612.1",1
"755704.1",1
"756568.1",3
"757063.1",1
"757404.1",1
"757465.1",1
"757549.1",2
"757551.1",3
"757692.1",3
"757954.1",1
"758421.1",1
"758603.1",1
"759130.1",1
"759166.1",5
"759173.1",7
"760177.1",3
"760579.1",1
"761610.1",1
"762261.1",1
"762558.1",1
"762907.1",2
"763539.1",1
"764398.1",1
"764435.1",1
"764460.1",1
"764462.1",1
"764476.1",1
"764476.2",1
"764483.1",1
"764518.1",1
"764602.1",1
"764609.1",1
"764699.1",1
"764772.1",1
"764778.1",1
"764804.1",1
"764806.1",1
"764964.1",4
"765557.1",1
"765558.1",1
"765631.1",1
"767652.1",1
"767652.2",1
"767901.1",2
"768105.1",1
"769040.1",1
"769537.1",1
"769549.1",1
"769588.1",1
"770466.1",1
"771548.1",1
"772151.1",0
"772456.1",1
"772699.1",1
"773566.1",1
"775052.1",1
"775886.1",1
"776924.1",8
"777438.1",2
"777480.1",7
"777507.1",5
"777742.1",12
"777820.1",1
"777893.1",1
"778951.1",1
"778990.1",1
"779110.1",1
"780023.1",3
"780409.1",2
"780442.1",1
"780582.1",1
"780888.1",1
"780936.1",1
"781407.1",2
"781676.1",1
"781821.1",1
"782307.1",9
"782478.1",1
"782657.1",2
"782936.1",2
"782952.1",1
"783056.1",1
"783392.1",1
"783596.1",1
"784087.1",1
"784468.1",1
"784495.1",2
"784513.1",1
"785098.1",1
"785134.1",1
"785137.1",2
"785758.1",2
"785763.1",1
"785773.1",2
"785906.1",2
"785982.1",1
"785987.1",2
"786007.1",1
"786053.1",1
"786212.1",1
"786212.2",1
"786243.1",1
"786244.1",1
"786358.1",1
"786361.1",8
"786393.1",4
"786400.1",4
"786432.1",2
"786463.1",1
"786464.1",3
"786481.1",3
"786482.1",1
"786485.1",1
"787228.1",3
"787467.1",2
"787851.1",3
"788059.1",1
"788135.1",1
"788151.1",4
"788187.1",1
"788241.1",1
"788484.1",1
"789090.1",3
"790074.1",2
"790077.1",1
"790545.1",1
"790626.1",2
"790686.1",2
"790749.1",2
"790767.1",2
"790935.1",2
"791079.1",2
"791163.1",2
"791172.1",2
"791193.1",2
"791349.1",1
"791529.1",1
"791574.1",1
"791871.1",2
"792784.1",1
"792963.1",1
"792998.1",1
"793296.1",1
"793527.1",1
"793695.1",1
"793704.1",1
"793776.1",1
"793851.1",1
"794176.1",1
"798236.1",1
"800024.1",2
"801575.1",1
"802721.1",1
"803120.1",7
"803750.1",3
"804349.1",2
"804679.1",1
"804892.1",5
"804956.1",1
"805147.1",3
"805310.1",1
"805334.1",1
"805873.1",3
"806463.1",3
"806526.1",2
"806981.1",1
"806989.1",5
"807994.1",1
"808173.1",1
"808671.1",6
"808920.1",1
"808920.2",3
"809890.1",1
"809902.1",1
"810499.1",7
"810990.1",1
"811011.1",1
"811217.1",1
"811707.1",1
"811873.1",1
"811873.2",2
"812285.1",2
"812550.1",3
"812557.1",2
"812561.1",1
"812578.1",1
"812595.1",7
"812602.1",2
"812623.1",12
"812685.1",4
"812713.1",7
"812801.1",1
"813211.1",1
