"","times_snp_appears"
"371001.1",7
"371061.1",11
"371541.1",7
"371877.1",1
"371973.1",1
"371985.1",1
"372021.1",5
"372303.1",15
"372351.1",11
"372393.1",1
"372409.1",1
"372732.1",1
"372778.1",2
"373059.1",2
"373982.1",1
"376111.1",1
"376111.2",1
"376517.1",3
"376526.1",1
"376528.1",1
"376542.1",1
"376555.1",9
"376556.1",3
"376623.1",1
"376781.1",1
"376791.1",4
"377901.1",1
"378767.1",1
"379317.1",1
"397907.1",1
"401608.1",1
"401821.1",1
"404698.1",1
"404777.1",1
"413516.1",1
"417988.1",1
"421030.1",1
"426579.1",1
"426651.1",1
"427158.1",1
"445744.1",1
"461918.1",1
"462165.1",1
"469642.1",1
"480625.1",1
"490361.1",1
"498534.1",1
"499793.1",1
"500570.1",1
"504059.1",1
"504159.1",1
"508098.1",1
"509855.1",1
"511957.1",1
"515106.1",1
"515265.1",1
"516957.1",1
"521289.1",1
"523284.1",1
"524045.1",1
"571677.1",1
"573596.1",1
"574518.1",1
"576263.1",3
"576263.2",1
"577839.1",1
"580862.1",1
"586219.1",1
"597995.1",1
"598247.1",1
"598466.1",1
"599025.1",1
"608011.1",1
"611161.1",1
"611310.1",1
"617597.1",1
"617664.1",1
"617859.1",1
"620675.1",1
"627462.1",1
"627862.1",1
"628690.1",2
"630116.1",1
"642512.1",1
"649770.1",1
"650891.1",1
"651803.1",1
"659407.1",1
"665364.1",1
"668218.1",1
"670911.1",1
"673371.1",1
"673787.1",1
"677809.1",1
"696824.1",1
"705989.1",1
"710874.1",1
"723404.1",1
"725880.1",1
"725899.1",1
"726074.1",1
"734959.1",1
"738757.1",1
"740054.1",1
"749541.1",1
"753959.1",1
"763209.1",1
"775970.1",1
"777124.1",1
"787339.1",1
"788819.1",1
"796362.1",1
"798994.1",3
"802230.1",9
"808324.1",2
"809340.1",1
"809832.1",1
"809937.1",1
"812264.1",1
"836218.1",2
"838989.1",1
"841260.1",1
"845034.1",1
"848909.1",7
"848921.1",2
"853027.1",1
"858434.1",1
"860691.1",1
"860691.2",1
"866119.1",1
"867826.1",1
"867978.1",1
"868116.1",1
"868506.1",1
"877297.1",1
"879798.1",1
"886377.1",1
"888321.1",1
"891920.1",1
"896941.1",1
"899203.1",1
"925269.1",1
"927808.1",1
"930828.1",1
"932428.1",1
"932624.1",1
"933204.1",1
"933916.1",1
"933985.1",1
"939763.1",1
"940558.1",1
"940804.1",1
"941899.1",0
"942598.1",1
"943897.1",1
"944976.1",1
"944983.1",1
"945450.1",1
"945808.1",1
"946628.1",1
"947620.1",1
"950320.1",1
"952543.1",1
"954835.1",1
"956927.1",1
"957130.1",1
"957580.1",1
"957892.1",1
"958069.1",1
"958216.1",1
"958453.1",1
"958501.1",1
"958963.1",1
"959575.1",1
"959575.2",1
"960450.1",1
"961441.1",1
"961906.1",1
"962860.1",1
"962977.1",1
"963094.1",1
"963136.1",1
"963897.1",1
"963946.1",1
"963981.1",2
"964355.1",1
"964415.1",1
"964466.1",1
"964691.1",1
"965693.1",1
"967207.1",1
"967216.1",1
"967273.1",1
"967381.1",1
"967486.1",1
"967516.1",1
"967825.1",1
"967831.1",1
"968032.1",1
"968179.1",2
"970056.1",1
"970074.1",1
"972268.1",1
"973033.1",1
"983209.1",1
"985590.1",1
"997815.1",1
"999070.1",1
"999172.1",1
"999184.1",1
"999986.1",1
"1004602.1",1
"1009237.1",1
"1011927.1",1
"1013588.1",1
"1015702.1",1
"1025540.1",1
"1027662.1",1
"1027770.1",1
"1042002.1",1
"1045086.1",1
"1049585.1",1
"1049594.1",1
"1057494.1",1
"1066541.1",1
"1072718.1",1
"1080830.1",1
"1105719.1",1
"1108293.1",1
"1110450.1",1
"1111621.1",1
"1111897.1",1
"1113140.1",1
"1113488.1",1
"1117035.1",1
"1117827.1",1
"1124438.1",1
"1135113.1",1
"1147695.1",1
"1148835.1",1
"1149703.1",1
"1150255.1",1
"1150285.1",1
"1155915.1",1
"1173950.1",1
"1177977.1",1
"1205959.1",1
"1206449.1",1
"1209007.1",1
"1216205.1",1
"1221667.1",1
"1223048.1",1
"1223530.1",1
"1227657.1",1
"1237532.1",1
"1237710.1",1
"1238250.1",1
"1242385.1",1
"1265029.1",1
"1267991.1",1
"1269673.1",1
"1282408.1",1
"1297971.1",1
"1300273.1",1
"1300903.1",1
"1301378.1",1
"1301852.1",1
"1302853.1",1
"1303015.1",1
"1304638.1",1
"1305997.1",1
"1306168.1",1
"1306222.1",1
"1306228.1",1
"1306441.1",1
"1306468.1",1
"1306480.1",1
"1306728.1",1
"1306765.1",1
"1306812.1",1
"1306858.1",1
"1306978.1",1
"1307557.1",1
"1308956.1",1
"1317552.1",1
"1323689.1",1
"1327488.1",1
"1327867.1",1
"1334392.1",1
"1341013.1",1
"1344231.1",1
"1344495.1",1
"1344790.1",1
"1348202.1",1
"1356345.1",1
"1356631.1",1
"1356643.1",1
"1363263.1",1
"1374020.1",1
"1375823.1",1
"1375841.1",1
"1376276.1",1
"1376278.1",1
"1379200.1",1
"1390651.1",1
"1392674.1",1
"1395073.1",1
"1399256.1",1
"1405716.1",1
"1415334.1",1
"1415771.1",1
"1416557.1",1
"1424429.1",1
"1434636.1",2
"1434726.1",2
"1434773.1",1
"1434783.1",17
"1434801.1",17
"1434897.1",4
"1434903.1",4
"1434909.1",3
"1435038.1",1
"1435089.1",3
"1435188.1",2
"1435275.1",1
"1435380.1",1
"1435481.1",19
"1435544.1",1
"1435771.1",1
"1435837.1",1
"1435861.1",1
"1436520.1",1
"1438243.1",4
"1438267.1",4
"1438368.1",1
"1438447.1",6
"1438475.1",4
"1438696.1",1
"1438853.1",2
"1439206.1",2
"1439474.1",2
"1440608.1",2
"1440629.1",23
"1440673.1",15
"1440733.1",3
"1440844.1",2
"1442116.1",4
"1442169.1",4
"1442170.1",1
"1443072.1",1
"1443081.1",2
"1443144.1",2
"1443168.1",1
"1443898.1",3
"1444323.1",1
"1446362.1",1
"1446368.1",2
"1450808.1",1
"1458206.1",1
"1458484.1",1
"1472677.1",1
"1485411.1",1
"1509046.1",1
"1509978.1",1
"1510533.1",1
"1512073.1",1
"1512744.1",1
"1513740.1",2
"1513773.1",9
"1513871.1",2
"1513887.1",3
"1514150.1",5
"1515240.1",1
"1521756.1",4
"1523672.1",1
"1523792.1",1
"1524317.1",1
"1524326.1",4
"1524497.1",5
"1524533.1",7
"1524533.2",1
"1524734.1",1
"1524959.1",14
"1524963.1",14
"1525160.1",2
"1525337.1",14
"1525385.1",13
"1525403.1",12
"1525499.1",1
"1526063.1",1
"1526078.1",1
"1526465.1",1
"1526483.1",1
"1527374.1",2
"1527377.1",1
"1528632.1",1
"1528896.1",1
"1529504.1",1
"1529528.1",1
"1530736.1",13
"1530890.1",1
"1535930.1",1
"1535954.1",1
"1537285.1",1
"1537444.1",2
"1538372.1",2
"1538471.1",17
"1538639.1",2
"1538644.1",5
"1538653.1",8
"1538674.1",5
"1538847.1",3
"1539214.1",1
"1539991.1",4
"1540603.1",1
"1541883.1",1
"1543401.1",2
"1543665.1",2
"1544370.1",1
"1544652.1",2
"1545010.1",2
"1545376.1",5
"1545378.1",6
"1545391.1",5
"1545433.1",2
"1545468.1",2
"1545946.1",12
"1545950.1",1
"1546139.1",2
"1546143.1",3
"1547120.1",1
"1548364.1",3
"1551149.1",1
"1553477.1",1
"1555430.1",2
"1555470.1",2
"1555488.1",1
"1555526.1",1
"1555644.1",1
"1556428.1",1
"1556514.1",1
"1557323.1",1
"1557452.1",1
"1557524.1",1
"1558428.1",1
"1559647.1",1
"1561390.1",1
"1563204.1",1
"1564393.1",3
"1564879.1",1
"1564879.2",1
"1569097.1",1
"1569150.1",1
"1570988.1",1
"1572919.1",1
"1574802.1",1
"1589264.1",1
"1595084.1",1
"1595108.1",1
"1595162.1",1
"1603771.1",1
"1604006.1",1
"1610391.1",1
"1614476.1",1
"1622451.1",1
"1624849.1",1
"1626193.1",1
"1641472.1",1
"1641744.1",1
"1646998.1",1
"1651069.1",1
"1656536.1",1
"1666545.1",1
"1674851.1",1
"1679543.1",2
"1679573.1",1
"1679577.1",3
"1679627.1",1
"1679631.1",1
"1682915.1",1
"1684201.1",1
"1684307.1",1
"1690939.1",0
"1691317.1",1
"1691746.1",1
"1691806.1",1
"1691956.1",1
"1692148.1",1
"1694279.1",1
"1699906.1",1
"1699928.1",1
"1699948.1",1
"1700585.1",1
"1700880.1",2
"1702655.1",1
"1703411.1",1
"1703417.1",1
"1704086.1",1
"1704191.1",1
"1705290.1",0
"1707306.1",1
"1707339.1",1
"1707351.1",1
"1710871.1",1
"1720149.1",1
"1720287.1",1
"1723040.1",1
"1724937.1",1
"1726050.1",1
"1730725.1",1
"1733491.1",1
"1737122.1",1
"1741269.1",1
"1743861.1",1
"1746345.1",1
"1750853.1",1
"1750865.1",1
"1750868.1",1
"1752481.1",1
"1754787.1",1
"1755084.1",1
"1755096.1",1
"1755116.1",1
"1755484.1",1
"1756372.1",1
"1756693.1",1
"1756846.1",1
"1759197.1",1
"1760238.1",1
"1761828.1",1
"1763431.1",1
"1763873.1",1
"1775011.1",1
"1775178.1",1
"1776089.1",1
"1779258.1",1
"1796607.1",1
"1801042.1",1
"1807874.1",1
"1810040.1",1
"1819124.1",1
"1820606.1",1
"1824426.1",1
"1834015.1",1
"1844664.1",1
"1845753.1",1
"1859500.1",1
"1866609.1",1
"1885902.1",1
"1888328.1",1
"1889177.1",1
"1889186.1",1
"1889321.1",1
"1889993.1",1
"1891763.1",1
"1901873.1",0
"1906836.1",1
"1907266.1",1
"1911890.1",1
"1916010.1",1
"1922403.1",1
"1922464.1",1
"1926160.1",1
"1933048.1",1
"1936061.1",1
"1937327.1",1
"1938614.1",1
"1938661.1",1
"1939614.1",1
"1940679.1",1
"1944464.1",1
"1952186.1",1
"1953411.1",1
"1959568.1",1
"1960952.1",1
"1961279.1",1
"1961280.1",1
"1973504.1",1
"1992864.1",1
"2001010.1",1
"2001032.1",1
"2001147.1",1
"2001973.1",1
"2001979.1",1
"2001984.1",1
"2002133.1",1
"2002193.1",1
"2003247.1",1
"2008137.1",1
"2018150.1",1
"2018275.1",1
"2020155.1",1
"2020604.1",1
"2021047.1",1
"2021176.1",1
"2023260.1",11
"2023381.1",2
"2023701.1",1
"2027064.1",1
"2027612.1",1
"2030690.1",1
"2030693.1",1
"2030840.1",1
"2030888.1",1
"2031887.1",2
"2032685.1",2
"2032691.1",2
"2033015.1",1
"2033051.1",1
"2035916.1",1
"2047170.1",1
"2047958.1",1
"2049324.1",1
"2050164.1",1
"2050173.1",1
"2050561.1",1
"2051007.1",1
"2051358.1",1
"2051524.1",1
"2052746.1",1
"2054072.1",1
"2054837.1",1
"2054881.1",1
"2054924.1",1
"2054994.1",1
"2057639.1",1
"2058909.1",1
"2058932.1",1
"2058934.1",1
"2061035.1",1
"2062468.1",1
"2063521.1",1
"2066533.1",1
"2066542.1",1
"2066595.1",1
"2068498.1",1
"2069736.1",1
"2070502.1",1
"2071238.1",1
"2076241.1",1
"2076537.1",1
"2077867.1",1
"2078318.1",1
"2078387.1",1
"2078606.1",1
"2080448.1",1
"2081244.1",1
"2081789.1",1
"2082485.1",1
"2093202.1",1
"2094611.1",1
"2095133.1",1
"2098055.1",1
"2100789.1",1
"2100818.1",1
"2101798.1",1
"2101982.1",1
"2104022.1",1
"2107086.1",1
"2110096.1",1
"2116882.1",1
"2116918.1",1
"2122421.1",1
"2130674.1",1
"2135677.1",1
"2136073.1",1
"2137727.1",1
"2142444.1",1
"2142755.1",1
"2145239.1",1
"2148229.1",1
"2148255.1",1
"2171366.1",1
"2179275.1",1
"2182457.1",1
"2182740.1",1
"2191412.1",3
"2191502.1",1
"2191520.1",1
"2191556.1",1
"2191592.1",1
"2191790.1",1
"2191826.1",1
"2196852.1",1
"2199828.1",1
"2201247.1",1
"2201580.1",1
"2202285.1",1
"2202486.1",1
"2207047.1",1
"2210755.1",1
"2211109.1",1
"2212822.1",2
"2219985.1",1
"2230869.1",1
"2237915.1",1
"2238598.1",1
"2241883.1",1
"2241913.1",1
"2246932.1",1
"2255248.1",1
"2257260.1",1
"2259868.1",1
"2264057.1",1
"2264574.1",1
"2264643.1",1
"2270151.1",1
"2272642.1",1
"2274558.1",1
"2274668.1",1
"2278784.1",1
"2278923.1",1
"2279839.1",1
"2283266.1",1
"2287886.1",1
"2287898.1",2
"2287910.1",1
"2287961.1",1
"2287970.1",1
"2287973.1",1
"2287988.1",1
"2288039.1",2
"2288063.1",3
"2288087.1",2
"2288128.1",1
"2288147.1",3
"2288207.1",1
"2288236.1",1
"2288285.1",3
"2288632.1",4
"2288759.1",1
"2288853.1",1
"2288940.1",3
"2288955.1",1
"2289009.1",1
"2289012.1",3
"2289032.1",1
"2289036.1",1
"2289090.1",4
"2289121.1",4
"2289136.1",3
"2289183.1",1
"2289569.1",1
"2291484.1",3
"2293661.1",1
"2297096.1",2
"2317705.1",1
"2323754.1",1
"2323864.1",1
"2323865.1",1
"2329742.1",1
"2330200.1",2
"2330662.1",1
"2331857.1",1
"2331929.1",1
"2331942.1",1
"2333526.1",1
"2333562.1",1
"2334861.1",1
"2337672.1",1
"2350350.1",1
"2350418.1",1
"2350419.1",1
"2363338.1",1
"2369674.1",1
"2372687.1",1
"2372825.1",1
"2373815.1",1
"2375024.1",1
"2375109.1",1
"2377327.1",1
"2398894.1",1
"2407457.1",1
"2415133.1",1
"2416006.1",1
"2416325.1",1
"2423017.1",1
"2425678.1",1
"2434225.1",1
"2434404.1",1
"2435744.1",1
"2438456.1",1
"2444799.1",1
"2455518.1",1
"2463692.1",1
"2466178.1",1
"2467657.1",1
"2468859.1",1
"2471687.1",1
"2489135.1",1
"2492010.1",1
"2492460.1",1
"2492541.1",1
"2492559.1",3
"2492784.1",1
"2492802.1",1
"2494457.1",1
"2495604.1",1
"2500576.1",1
"2501035.1",1
"2503058.1",1
"2506647.1",1
"2506657.1",0
"2506675.1",1
"2507141.1",1
"2507169.1",1
"2514403.1",1
"2521214.1",1
"2528762.1",1
"2534945.1",1
"2535045.1",1
"2540513.1",1
"2543689.1",1
"2543716.1",1
"2560026.1",1
"2562450.1",1
"2564206.1",1
"2566158.1",1
"2566347.1",1
"2566380.1",1
"2566593.1",1
"2567732.1",1
"2568842.1",2
"2569405.1",2
"2570502.1",1
"2570843.1",2
"2574594.1",1
"2574929.1",1
"2583471.1",1
"2590405.1",1
"2592233.1",1
"2593741.1",1
"2594578.1",1
"2595613.1",1
"2597161.1",1
"2602639.1",1
"2604644.1",1
"2608241.1",1
"2610240.1",1
"2616274.1",1
"2616834.1",1
"2618143.1",1
"2618600.1",1
"2621088.1",1
"2621734.1",1
"2622246.1",1
"2623634.1",0
"2623706.1",1
"2635749.1",1
"2637787.1",1
"2640633.1",1
"2649381.1",1
"2649708.1",1
"2649859.1",1
"2651799.1",1
"2652115.1",1
"2653356.1",1
"2654270.1",1
"2654889.1",1
"2657286.1",1
"2657950.1",1
"2662554.1",1
"2663817.1",1
"2663949.1",1
"2663951.1",1
"2667040.1",1
"2667241.1",1
"2667309.1",1
"2667357.1",1
"2667392.1",1
"2668278.1",1
"2668308.1",1
"2668468.1",1
"2669674.1",1
"2671205.1",1
"2671215.1",1
"2671567.1",1
"2672170.1",1
"2673588.1",1
"2673799.1",1
"2674034.1",1
"2674051.1",1
"2674683.1",1
"2674943.1",1
"2678475.1",1
"2679334.1",1
"2680090.1",1
"2682530.1",1
"2682763.1",1
"2683165.1",1
"2683379.1",3
"2684342.1",2
"2684862.1",1
"2686070.1",1
"2687129.1",1
"2689121.1",8
"2692782.1",1
"2692938.1",1
"2693590.1",1
"2702637.1",1
"2703557.1",1
"2709021.1",1
"2709249.1",1
"2720372.1",1
"2722734.1",1
"2723031.1",1
"2730134.1",1
"2737572.1",1
"2740353.1",4
"2740616.1",1
"2740658.1",1
"2742823.1",1
"2747678.1",1
"2747690.1",1
"2747691.1",1
"2750085.1",1
"2755289.1",1
"2756311.1",1
"2759832.1",1
"2760886.1",1
"2767246.1",8
"2783855.1",1
"2798461.1",1
"2815515.1",1
"2816562.1",1
"2823801.1",1
"2824137.1",6
"2824137.2",3
"2824156.1",3
"2824194.1",3
"2829650.1",1
"2829692.1",1
"2829861.1",4
"2830106.1",2
"2830190.1",2
"2830230.1",2
"2830655.1",5
"2830766.1",2
"2830922.1",2
"2830985.1",2
"2831152.1",2
"2831207.1",1
"2831420.1",2
"2831423.1",2
"2831673.1",1
"2831781.1",2
"2831868.1",1
"2832506.1",8
"2832509.1",7
"2832509.2",1
"2832527.1",1
"2832536.1",12
"2832545.1",6
"2832545.2",1
"2832551.1",6
"2832578.1",12
"2832590.1",1
"2832605.1",8
"2832608.1",12
"2832764.1",1
"2832829.1",3
"2832887.1",2
"2832887.2",1
"2832962.1",3
"2833085.1",2
"2833103.1",2
"2833127.1",3
"2833133.1",3
"2833178.1",4
"2833235.1",1
"2833247.1",4
"2833283.1",2
"2833292.1",2
"2833337.1",1
"2833355.1",1
"2833391.1",1
"2844549.1",1
"2844607.1",2
"2844842.1",5
"2844908.1",1
"2844974.1",1
"2845142.1",1
"2845181.1",1
"2845223.1",11
"2845272.1",2
"2845356.1",8
"2845428.1",4
"2845443.1",4
"2845595.1",7
"2845596.1",5
"2845943.1",4
"2847822.1",1
"2847994.1",1
"2848056.1",1
"2848163.1",1
"2848394.1",2
"2848487.1",1
"2852145.1",1
"2854432.1",1
"2854437.1",1
"2854555.1",10
"2854678.1",1
"2854684.1",1
"2854821.1",1
"2854891.1",2
"2855085.1",4
"2855095.1",1
"2855425.1",2
"2855516.1",3
"2855595.1",4
"2855646.1",1
"2855669.1",1
"2855694.1",1
"2855733.1",4
"2855733.2",1
"2856238.1",2
"2856720.1",2
"2860035.1",4
